Sample;O2;H2O;AFDW;CORG;CPE;CHLA;PROT;FDA;LIPIDS;BN;MBC;BB;MEIO;Julian_d_mean;Period_sampling;Depth;Latitude;Longitude;Year;Station;NEMATODA;COPEPODA;NAUPLII;OSTRACODA;POLYCHAETA;ROTIFERA;GASTROTRICHA;ISOPODA;KINORHYNCHA;BIVALVIA;TARDIGRADA;TANAIDACEA;TANTULOCARIDA;CUMACEA;LORICIFERA;PRIAPULIDA;TROCHOPHORA;ACARINA;AMPHIPODA;SIPUNCULIDA;BRYOZOA;CNIDARIA;TURBELLARIA;OLIGOCHAETA;HALACAROIDEA;PROTOHYDRA;OTHERS
N2_2013;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;188;12;2500;79,415;4,711833;2013;N2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N2_2014;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;175;4;2500;79,415;4,711833;2014;N2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N2_2015;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;215;16;2500;79,415;4,711833;2015;N2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N2_2016;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;184,5;15;2500;79,415;4,711833;2016;N2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N2_2017;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;245,5;19;2500;79,415;4,711833;2017;N2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N2_2018;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;268,5;19;2500;79,415;4,711833;2018;N2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N2_2019;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;243,5;17;2500;79,415;4,711833;2019;N2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N3_2002;NaN;50,05310947;0,557633333;0,755373333;29,68356808;23,09727469;2,549096921;18,41341769;35,84164066;2,89322;33,98860917;9,968870624;NaN;217,5;7;2500;79,598167;5,1965;2002;N3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N3_2003;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;207,5;11;2500;79,598167;5,1965;2003;N3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N3_2004;316,3611224;55,31536324;0,499466667;0,95338;32,93942906;16,77528808;2,572018073;16,28879783;57,59125861;3,21870725;31,35118176;10,0910276;NaN;190;4;2500;79,598167;5,1965;2004;N3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N3_2005;NaN;55,3365195;0,537646667;0,91602;25,25741168;16,29742409;2,471111315;17,59914191;76,11778156;12,4553121;22,79304578;28,38944988;NaN;234,5;7;2500;79,598167;5,1965;2005;N3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N3_2006;321,016;46,86379159;0,3839;0,83926;16,98260158;13,50409592;1,940657061;18,84944146;76,29197186;NaN;NaN;NaN;NaN;246;30;2500;79,598167;5,1965;2006;N3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N3_2007;319,244327;55,87462838;0,509533333;1,02928;60,22009641;13,18807597;1,532345854;5,972899567;99,52560451;3,695431;28,33907145;10,47250832;NaN;198,5;15;2500;79,598167;5,1965;2007;N3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N3_2008;300,757186;53,7587723;0,536666667;1,11398;50,86393038;8,158528896;2,777769842;11,23461423;117,2678522;3,103636;28,76454204;8,92746682;NaN;193,5;7;2500;79,598167;5,1965;2008;N3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N3_2009;317,5170068;53,26501189;0,628513333;1,007453333;74,92947824;12,68422898;18,267263;10,7161068;41,01304134;2,577596;35,80345573;9,228684427;NaN;195,5;5;2500;79,598167;5,1965;2009;N3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N3_2010;305,3125;54,0563622;0,541413333;0,760033333;65,38874411;24,47219246;4,45267247;7,18456514;82,85544504;4,786964;27,36540881;13,09972268;NaN;190,5;7;2500;79,598167;5,1965;2010;N3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N3_2011;336,872322;55,12912019;0,482313333;0,763219733;53,20590963;9,930411434;NaN;10,73636323;65,5950397;3,103636;27,76714301;8,617910466;NaN;198,5;7;2500;79,598167;5,1965;2011;N3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N3_2012;NaN;56,58617644;0,540106667;0,868273174;60,53527857;11,32545305;4,80173438;6,791795822;116,7941077;1,407157;33,92339351;4,773554064;NaN;205;16;2500;79,598167;5,1965;2012;N3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N3_2013;303,1;55,77336984;0,576803333;0,851717127;72,38829252;8,816780465;6,080845062;5,523680385;53,90437803;3,918998;29,3664138;11,50869169;NaN;188;12;2500;79,598167;5,1965;2013;N3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N3_2014;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;175;4;2500;79,598167;5,1965;2014;N3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N3_2015;338,0102041;58,96907885;0,67093;0,87508174;NaN;NaN;4,194439946;7,981337325;NaN;4,86587;30,88931699;15,03034008;NaN;215;16;2500;79,598167;5,1965;2015;N3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N3_2016;319,1964286;56,60074204;0,546763333;0,783846426;74,37811887;14,01490161;1,786319435;11,49787732;108,8782528;NaN;NaN;NaN;NaN;184,5;15;2500;79,598167;5,1965;2016;N3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N3_2017;307,7;56,28559878;0,561383333;0,701995374;65,99085091;6,780998031;8,103378025;11,51227176;157,0712512;6,996332;25,50012345;17,84073297;NaN;245,5;19;2500;79,598167;5,1965;2017;N3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N3_2018;306,3996188;57,31540909;0,57372;0,89315057;56,06820946;20,35394052;2,621051333;27,13224206;103,7622099;14,308288;21,3944786;18,40086474;NaN;268,5;19;2500;79,598167;5,1965;2018;N3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N3_2019;299,8795848;55,85006257;0,520093333;0,897582799;100,2393958;9,444959406;2,760173493;5,668682576;68,34259328;6,5755;23,80624139;15,65379403;NaN;243,5;17;2500;79,598167;5,1965;2019;N3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N4_2002;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;217,5;7;2500;79,734;4,468;2002;N4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N4_2003;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;207,5;11;2500;79,734;4,468;2003;N4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N4_2004;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;190;4;2500;79,734;4,468;2004;N4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N4_2005;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;234,5;7;2500;79,734;4,468;2005;N4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N4_2006;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;246;30;2500;79,734;4,468;2006;N4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N4_2007;314,6289305;44,24099073;0,473133333;0,60186;51,31101073;15,3481718;5,644468315;4,8087228;33,75416371;2,709106;35,147355;9,52179103;NaN;198,5;15;2500;79,734;4,468;2007;N4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N4_2008;300,938051;44,03099244;0,448133333;0,6824;39,60216582;8,788591077;1,825519054;7,608373452;48,35814477;0,137146143;28,16370592;0,386254364;NaN;193,5;7;2500;79,734;4,468;2008;N4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N4_2009;318,1972789;54,59229157;0,484003333;0,980373333;71,427173;13,20547958;3,601333573;8,87531379;86,30408085;3,9453;29,76651263;11,74378223;NaN;195,5;5;2500;79,734;4,468;2009;N4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N4_2010;304,6428571;59,48408996;0,52437;0,92;67,57052194;22,13850027;4,885802927;8,995919677;31,23794495;3,064183;26,3404294;8,071189599;NaN;190,5;7;2500;79,734;4,468;2010;N4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N4_2011;334,8928964;NaN;NaN;0,642696146;49,54474789;9,704693492;NaN;9,811757631;56,7564341;3,55077;29,30504529;10,40554757;NaN;198,5;7;2500;79,734;4,468;2011;N4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N4_2012;NaN;51,32893545;0,520643333;0,662823078;53,88314149;11,66108975;2,108752616;6,539941037;32,98672029;1,880593;28,53292448;5,365881804;NaN;205;16;2500;79,734;4,468;2012;N4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N4_2013;308,97;54,83923663;0,565526667;0,811874325;92,32070549;9,816623632;6,687485147;6,26633483;23,34671343;4,063659;26,97269544;10,96078366;NaN;188;12;2500;79,734;4,468;2013;N4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N4_2014;313,7755102;44,86456654;0,47403;0,6593637;52,63342641;11,22720421;1,094407075;3,788400192;71,1321775;6,799067;30,78868558;20,93343361;NaN;175;4;2500;79,734;4,468;2014;N4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N4_2015;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;215;16;2500;79,734;4,468;2015;N4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N4_2016;297,5127551;44,43048947;0,503386667;0,502242593;45,75592673;14,13340975;1,396412898;3,194222298;38,75850492;NaN;NaN;NaN;NaN;184,5;15;2500;79,734;4,468;2016;N4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N4_2017;305,66;45,40601009;0,501453333;0,496955049;61,49756298;7,941859992;4,486495355;9,726640741;79,99174282;12,23043;25,48060518;31,1638758;NaN;245,5;19;2500;79,734;4,468;2017;N4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N4_2018;306,2259627;44,66637138;0,50819;0,677923793;47,48284706;15,20308324;2,577688662;19,12945756;28,53479921;8,179922;26,31657448;21,52675266;NaN;268,5;19;2500;79,734;4,468;2018;N4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N4_2019;307,3773285;50,91246725;0,47696;0,682106125;86,90918379;10,72112679;8,061176133;5,128297888;47,3569886;10,678612;35,07517588;37,4554194;NaN;243,5;17;2500;79,734;4,468;2019;N4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N5_2002;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;217,5;7;2500;79,943833;3,120333;2002;N5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N5_2003;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;207,5;11;2500;79,943833;3,120333;2003;N5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N5_2004;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;190;4;2500;79,943833;3,120333;2004;N5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N5_2005;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;234,5;7;2500;79,943833;3,120333;2005;N5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N5_2006;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;246;30;2500;79,943833;3,120333;2006;N5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N5_2007;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;198,5;15;2500;79,943833;3,120333;2007;N5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N5_2008;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;193,5;7;2500;79,943833;3,120333;2008;N5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N5_2009;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;195,5;5;2500;79,943833;3,120333;2009;N5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N5_2010;304,4642857;58,44976838;0,539593333;0,853713333;54,18826118;22,18562064;5,076708768;12,14669126;31,44316224;3,537619;30,52752324;10,79947462;NaN;190,5;7;2500;79,943833;3,120333;2010;N5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N5_2011;335,175668;NaN;NaN;0,876897557;56,50839477;11,07898273;1,264846424;9,698876144;111,8639291;2,511841;32,20599431;8,089633697;NaN;198,5;7;2500;79,943833;3,120333;2011;N5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N5_2012;NaN;58,60241304;0,58288;0,802864632;60,83303421;7,709883642;3,799880608;7,754030517;66,2219905;4,195169;30,04487633;12,60433338;NaN;205;16;2500;79,943833;3,120333;2012;N5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N5_2013;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;188;12;2500;79,943833;3,120333;2013;N5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N5_2014;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;175;4;2500;79,943833;3,120333;2014;N5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N5_2015;309,5238095;60,47862734;0,6238;0,875829449;88,56399468;7,493594792;3,742001519;8,097784666;42,63284279;5,996856;33,55444775;20,12211913;NaN;215;16;2500;79,943833;3,120333;2015;N5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N5_2016;303,252551;60,80536204;0,64856;0,946112398;74,72867308;15,24809552;1,914786777;11,73160385;99,12226096;NaN;NaN;NaN;NaN;184,5;15;2500;79,943833;3,120333;2016;N5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N5_2017;307,87;60,08207466;0,55225;0,885811068;76,41555621;6,786010012;4,872971657;11,37542696;143,2424137;8,758566;21,05669589;18,44264607;NaN;245,5;19;2500;79,943833;3,120333;2017;N5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N5_2018;306,6067913;61,44221143;0,463883333;0,869441935;63,20181888;15,69363173;4,672295423;22,74436577;55,67132262;13,703342;23,2821722;31,90435682;NaN;268,5;19;2500;79,943833;3,120333;2018;N5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
N5_2019;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;243,5;17;2500;79,943833;3,120333;2019;N5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
S1_2002;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;217,5;7;2500;78,917167;5,000833;2002;S1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
S1_2003;NaN;59,30136167;0,5481;0,81936;50,44846033;8,286989958;2,002748226;22,83818173;70,91692373;17,201508;34,72330371;59,72931865;NaN;207,5;11;2500;78,917167;5,000833;2003;S1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
S1_2004;314,9163086;58,48934058;0,528;0,97154;30,63216827;16,20895228;1,507810817;10,2469479;46,26953058;1,301949;29,12174236;3,791502334;NaN;190;4;2500;78,917167;5,000833;2004;S1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
S1_2005;NaN;58,05086044;0,530553333;1,02108;25,87065014;11,54003194;2,35460759;21,1191824;50,95314131;11,4571512;29,4276351;33,71568648;NaN;234,5;7;2500;78,917167;5,000833;2005;S1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
S1_2006;318,7637;55,42550638;0,6569;1,0129;18,13619789;16,45395507;2,195118983;16,44765997;23,59272215;NaN;NaN;NaN;NaN;246;30;2500;78,917167;5,000833;2006;S1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
S1_2007;318,8834293;61,08759675;0,561666667;1,00526;88,19319769;11,71550755;6,026960201;11,65152829;83,14508799;3,011579;24,25177109;7,303612452;NaN;198,5;15;2500;78,917167;5,000833;2007;S1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
